macro_f1	balanced_accuracy	mcc	quadratic_kappa	macro_precision	macro_recall	recall_class0	recall_class1	roc_auc	average_precision	repeat	fold	n_test	scheme	model	recall_class2	recall_class3
0.34151303884556383	0.34154155677284104	0.013049888799476089	-0.004730481793608021	0.34174718196457327	0.34154155677284104	0.9829580036518564	0.041666666666666664	0.5052660636130827	0.333884790419839	3	3	1685	3class	prior_baseline	0.0	
0.32625833838690116	0.3274497869750456	-0.015846611912274454	-0.017950360288230494	0.32507552870090634	0.3274497869750456	0.9823493609251369	0.0	0.4941510434779223	0.3331936365257348	3	4	1684	3class	prior_baseline	0.0	
0.32646464646464646	0.32765612327656124	-0.0011018602640857765	0.009025769050733934	0.3252818035426731	0.32765612327656124	0.9829683698296837	0.0	0.4983209998620004	0.3333915757956483	4	0	1685	3class	prior_baseline	0.0	
0.32666666666666666	0.3278588807785888	0.013633334537378774	0.03599105424663229	0.3254830917874396	0.3278588807785888	0.9835766423357665	0.0	0.5024874192634207	0.3335895942527051	4	1	1685	3class	prior_baseline	0.0	
0.32666262381241157	0.3278555487928586	0.013624061152629114	0.035980784627702156	0.32547834843907353	0.3278555487928586	0.9835666463785758	0.0	0.5024840056876418	0.3335896634783699	4	2	1684	3class	prior_baseline	0.0	
0.32615944225522886	0.3274497869750456	-0.016074697461606308	-0.01812688821752273	0.3248792270531401	0.3274497869750456	0.9823493609251369	0.0	0.49415158358598715	0.3331904005789448	4	3	1685	3class	prior_baseline	0.0	
0.32615944225522886	0.3274497869750456	-0.01597905675743571	-0.018071326387020914	0.3248792270531401	0.3274497869750456	0.9823493609251369	0.0	0.4941522509527713	0.3331904005789448	4	4	1685	3class	prior_baseline	0.0	
0.4323047594046419	0.7033690910935281	0.30647963305161596	0.4292389014809792	0.39272247360482654	0.7033690910935281	0.855143031040779	0.625	0.9606864884720754	0.47287732722446296	0	0	1685	4class	logistic_regression	0.5	0.8333333333333334
0.4724536010521086	0.8056967616730389	0.3685004740072852	0.4493658476486819	0.4116227726672932	0.8056967616730389	0.8874695863746959	0.875	0.9659929679092449	0.4605701046880495	0	1	1685	4class	logistic_regression	0.5714285714285714	0.8888888888888888
0.4479167786823141	0.7561993106244931	0.33396194739650303	0.39868133781107884	0.3919420018929405	0.7561993106244931	0.8886861313868614	0.7333333333333333	0.9643455165377306	0.44920400264835814	0	2	1685	4class	logistic_regression	0.625	0.7777777777777778
0.4370486731558983	0.798734530330696	0.34417090734270783	0.40122667116071586	0.38148271396193834	0.798734530330696	0.8782714546561169	0.7333333333333333	0.9691015004982174	0.45397963295934274	0	3	1684	4class	logistic_regression	0.75	0.8333333333333334
0.41266679577636134	0.6992203099806729	0.3006826284119227	0.39171121549672394	0.38020540290789245	0.6992203099806729	0.8569689592209373	0.9333333333333333	0.9603790596745723	0.4434965695652921	0	4	1685	4class	logistic_regression	0.375	0.631578947368421
0.44333863340115576	0.7370792781832928	0.35203596324095265	0.44391366746860983	0.3936579455945653	0.7370792781832928	0.8844282238442822	0.8	0.9682956985722365	0.4380722173575671	1	0	1685	4class	logistic_regression	0.375	0.8888888888888888
0.4139561454660839	0.7539582910664773	0.3347604659022873	0.3821878405106305	0.3681699082184192	0.7539582910664773	0.8630553864881315	1.0	0.9672879569127981	0.4472264199479793	1	1	1685	4class	logistic_regression	0.375	0.7777777777777778
0.43524220655040075	0.7723845269493474	0.32620072992770477	0.37378086829412926	0.38402041493440303	0.7723845269493474	0.8673158855751674	0.875	0.9602280920193964	0.46081703270983604	1	2	1685	4class	logistic_regression	0.625	0.7222222222222222
0.3984024013264542	0.6627078264395783	0.30057636714594066	0.38309738163496976	0.35814570686567915	0.6627078264395783	0.8813868613138686	0.5333333333333333	0.9634955945059629	0.44553751274118847	1	3	1685	4class	logistic_regression	0.625	0.6111111111111112
0.4572997076231229	0.7703555144709003	0.3543748513400931	0.4572451570407986	0.4050609432962374	0.7703555144709003	0.8819233110164334	0.7333333333333333	0.9637283062384056	0.48709509394323935	1	4	1684	4class	logistic_regression	0.5714285714285714	0.8947368421052632
0.41703861581663637	0.6767690592051906	0.3114032017538559	0.4256987048398091	0.37736959049771274	0.6767690592051906	0.8765206812652068	0.7333333333333333	0.9622533704270643	0.42829947518880096	2	0	1685	4class	logistic_regression	0.375	0.7222222222222222
