repeat	fold	method	kind	roc_auc	average_precision	recall_at_target_fpr	realised_fpr	n_pathogenic
1	1	single: hom_rarity_soft	single_feature	0.7969500236694393	0.027406508878096123	0.0	0.0	18
1	1	single: cons_missense	single_feature	0.6303171704875905	0.01749000364680775	0.0	0.0	18
1	1	single: codon_pos2_any	single_feature	0.6551869885710422	0.026638856425572434	0.0	0.0	18
1	1	single: cons_noncoding_rna	single_feature	0.7156962196523974	0.030776915656534398	0.0	0.0	18
1	1	supervised model	supervised	0.9893149387975924	0.7800577599597209	0.9444444444444444	0.0620815581253804	18
1	2	isolation_forest	one_class	0.9416041117197538	0.3834246506392503	0.6666666666666666	0.05234327449786975	18
1	2	single: mlc_score	single_feature	0.8985595455467642	0.06290552380786867	0.3888888888888889	0.07242848447961046	18
1	2	single: phyloP100way	single_feature	0.946895922093731	0.33886467712446605	0.6111111111111112	0.041387705416920266	18
1	2	single: hom_rarity_soft	single_feature	0.7794515452762562	0.02693404779922648	0.0	0.0	18
1	2	single: cons_missense	single_feature	0.6263609927639142	0.017028381533333043	0.0	0.0	18
1	2	single: codon_pos2_any	single_feature	0.6863123013457767	0.03423916448199009	0.0	0.0	18
1	2	single: cons_noncoding_rna	single_feature	0.7205653614661527	0.03287473706899756	0.0	0.0	18
1	2	supervised model	supervised	0.9914113748562927	0.7045645768991358	0.9444444444444444	0.05964698721850274	18
1	3	isolation_forest	one_class	0.9486035030770271	0.19894104925888215	0.5555555555555556	0.03956177723676202	18
1	3	single: mlc_score	single_feature	0.8892270237370664	0.05537145583794279	0.16666666666666666	0.04382227632379793	18
1	3	single: phyloP100way	single_feature	0.9485865963346183	0.16208537192849892	0.6666666666666666	0.04017041996348144	18
1	3	single: hom_rarity_soft	single_feature	0.825674579022114	0.030865743592402985	0.0	0.0	18
1	3	single: cons_missense	single_feature	0.6520085209981741	0.019013588800107676	0.0	0.0	18
1	3	single: codon_pos2_any	single_feature	0.6334956380604585	0.024615867863780328	0.0	0.0	18
1	3	single: cons_noncoding_rna	single_feature	0.7064820450395619	0.03502368579486042	0.0	0.0	18
1	3	supervised model	supervised	0.9981402583350241	0.8055590076721231	1.0	0.06147291539866099	18
1	4	isolation_forest	one_class	0.9524266871558459	0.3388460036465927	0.6842105263157895	0.05474452554744526	19
1	4	single: mlc_score	single_feature	0.9426623127160968	0.13181346325239762	0.5263157894736842	0.03710462287104623	19
1	4	single: phyloP100way	single_feature	0.9446952234601101	0.22096463735950758	0.631578947368421	0.06447688564476886	19
1	4	single: hom_rarity_soft	single_feature	0.788737354334742	0.03053679297066562	0.0	0.0	19
1	4	single: cons_missense	single_feature	0.5926655141503393	0.015589080666461431	0.0	0.0	19
1	4	single: codon_pos2_any	single_feature	0.5941701882443334	0.018698126008798305	0.0	0.0	19
1	4	single: cons_noncoding_rna	single_feature	0.7613490843898066	0.04388961308706655	0.0	0.0	19
1	4	supervised model	supervised	0.9663369189396849	0.9013088753144995	0.9473684210526315	0.05656934306569343	19
